"";"sku";"sociability";"precio";"category";"apariciones";"media_repe";"total_vendido"
"3084";"WDT0134-A";0,5;79,82;"accessories";56;1,16071428571429;65
"3085";"WDT0135";1,01162790697674;109,296456808199;"accessories";683;1,58418740849195;1082
"3086";"WDT0135-A";0,428571428571429;105,661083333333;"accessories";120;1,33333333333333;160
"3087";"WDT0169";1,09090909090909;94,4810526315789;"accessories";76;1,59210526315789;121
"3088";"WDT0169-A";1;91,188;"accessories";5;1;5
"3089";"WDT0177";1,49193548387097;139,230698878343;"accessories";1159;1,70664365832614;1978
"3090";"WDT0181";0,666666666666667;68,2252380952381;"accessories";21;1;21
"3091";"WDT0198";1;154,6232;"accessories";25;1,08;27
"3092";"WDT0207";0,333333333333333;267,061428571429;"accessories";14;1;14
"3093";"WDT0211";0,666666666666667;82,584;"accessories";25;1,72;43
"3094";"WDT0212";0,666666666666667;103,096153846154;"accessories";13;1,69230769230769;22
"3095";"WDT0213";1;141,288888888889;"accessories";18;1,33333333333333;24
"3096";"WDT0221";1,23076923076923;63,1323841059603;"accessories";151;1,14569536423841;173
"3097";"WDT0231";0,947368421052632;89,0255782312925;"accessories";147;1,08163265306122;159
"3098";"WDT0232";0,5;106,047794117647;"accessories";68;1;68
"3099";"WDT0242-A";2;186,267142857143;"accessories";7;1,14285714285714;8
"3100";"WDT0243";0,916666666666667;217,622685421995;"accessories";391;1,64450127877238;643
"3101";"WDT0243-A";0,666666666666667;216,724864864865;"accessories";37;1,13513513513514;42
"3102";"WDT0301";0,888888888888889;93,0040384615385;"accessories";52;1,11538461538462;58
"3103";"WDT0303";0,19047619047619;150,379417475728;"accessories";103;1,28155339805825;132
"3104";"WDT0304";0,5;543,513333333333;"accessories";27;1;27
"3105";"WDT0309";1,41666666666667;69,6690566037736;"accessories";106;1,40566037735849;149
"3106";"WDT0310";2,6;51,19765625;"accessories";64;1,21875;78
"3107";"WDT0311";0,5;144,948604651163;"accessories";86;1,02325581395349;88
"3108";"WDT0311-A";2;136,638260869565;"accessories";23;1;23
"3109";"WDT0312";0,716417910447761;273,980571428571;"accessories";420;1,88809523809524;793
"3110";"WDT0312-A";3;309,461333333333;"accessories";15;1,2;18
"3111";"WDT0313";0,5;368,59;"accessories";17;1;17
"3112";"WDT0314";1,13333333333333;120,552;"accessories";85;1,49411764705882;127
"3113";"WDT0315";1;50,1065217391304;"accessories";23;1,04347826086957;24
"3114";"WDT0319";1;296,299090909091;"accessories";11;1;11
"3115";"WDT0323";1,33333333333333;310,015;"accessories";78;1;78
"3116";"WDT0335";2,5;497,113728813559;"accessories";59;1;59
"3117";"WDT0336";2,25;210,443620689655;"accessories";58;2,20689655172414;128
"3118";"WDT0337";0,857142857142857;264,3745;"accessories";60;2,93333333333333;176
"3119";"WDT0338";3;152,698333333333;"accessories";12;1,83333333333333;22
"3120";"WDT0342";1,23076923076923;151,500952380952;"accessories";168;1,35714285714286;228
"3121";"WDT0343";0,625;291,433452380952;"accessories";84;1,26190476190476;106
"3122";"WDT0345";0,857142857142857;65,0747619047619;"accessories";63;1,04761904761905;66
"3123";"WDT0346";2;67,5147058823529;"accessories";17;1;17
"3124";"WDT0347";0,625;65,1344444444444;"accessories";63;1;63
"3125";"WDT0348";0,5;65,6828571428571;"accessories";70;1,1;77
"3126";"WDT0349";1,125;92,6501818181818;"accessories";55;1,10909090909091;61
"3127";"WDT0350";0,6;92,1146341463415;"accessories";41;1,04878048780488;43
"3128";"WDT0351";1;92,3718309859155;"accessories";71;1,01408450704225;72
"3129";"WDT0352";0,461538461538462;95,1442307692308;"accessories";52;1;52
"3130";"WDT0353";3;131,425;"accessories";12;1,16666666666667;14
"3131";"WDT0357";0,8;140,748740740741;"accessories";135;1,06666666666667;144
"3132";"WDT0358";1;141,2332;"accessories";75;1,02666666666667;77
"3133";"WDT0359";1;140,330873786408;"accessories";103;1,01941747572816;105
"3134";"WDT0360";0,846153846153846;139,257945205479;"accessories";73;1,01369863013699;74
"3135";"WDT0362";0,166666666666667;99,4562068965517;"accessories";29;1,03448275862069;30
"3136";"WDT0363";0,5;142,82375;"accessories";8;1;8
"3137";"WDT0364";0,259259259259259;132,91643902439;"accessories";205;1,08780487804878;223
"3138";"WDT0365";0,285714285714286;125,245454545455;"accessories";22;1,04545454545455;23
"3139";"WDT0366";0,6;142,11;"accessories";58;1,05172413793103;61
"3140";"WDT0367";0,181818181818182;199,795277777778;"accessories";36;1,16666666666667;42
"3141";"WDT0368";0,342857142857143;241,844829931973;"accessories";147;1,12244897959184;165
"3142";"WDT0369";0,4;231,815454545455;"accessories";22;1;22
"3143";"WDT0370";0,666666666666667;293,468421052632;"accessories";19;1;19
"3144";"WDT0371";0,125;186,785384615385;"accessories";52;1;52
"3145";"WDT0373";0,375;355,6024;"accessories";50;3,06;153
"3146";"WDT0375";1,25;59,6112;"accessories";50;1,12;56
"3147";"WDT0376";2,5;86,5421428571428;"accessories";56;1,05357142857143;59
"3148";"WDT0377";0,5;241,181;"accessories";30;1;30
"3149";"WDT0378";1,33333333333333;377,827727272727;"accessories";22;1,09090909090909;24
"3150";"WDT0379";0,6;189,01347826087;"accessories";23;1;23
"3151";"WDT0380";1;128,380833333333;"accessories";12;1,08333333333333;13
"3152";"WDT0381";0,888888888888889;129,919830508475;"accessories";59;1,10169491525424;65
"3153";"WDT0382";2;92,736;"accessories";10;1;10
"3154";"WDT0386";4;60,8742857142857;"accessories";21;1;21
"3155";"WDT0389";1;347,805384615385;"accessories";26;3,30769230769231;86
"3156";"WDT0396";3;160,914705882353;"accessories";17;1;17
"3157";"WDT0398";1;114,618;"accessories";10;1,3;13
"3158";"WDT0400";1,5;236,195;"accessories";16;1,0625;17
"3159";"WDT0402";1;78,6442857142857;"accessories";7;1;7
"3160";"WDT0404";0,5;250,63;"accessories";5;1;5
"3161";"WDT0406";1,33333333333333;47,3555555555556;"accessories";18;1,22222222222222;22
"3162";"WHO0001";4;8,18921568627451;"accessories";51;1,03921568627451;53
"3163";"WHO0002";6,2;14,8655084745763;"accessories";118;1,01694915254237;120
"3164";"WIK0002";0,2;99,7726086956522;"accessories";23;1,08695652173913;25
"3165";"WIT0011";1;99,99;"other";9;1;9
"3166";"WIT0017-A";0,333333333333333;71,77;"smartwhatch";6;1;6
"3167";"WIT0024";2;59,12;"display";5;1;5
"3168";"WIT0025";0,4;169,847931034483;"other";29;1;29
"3169";"WIT0026";1,5;168,49;"other";40;1,775;71
"3170";"WIT0027";1;92,5872222222222;"other";18;1;18
"3171";"WOE0001";14,7777777777778;7,98881355932203;"accessories";708;1,03954802259887;736
"3172";"WOE0002";60;7,9142;"accessories";500;1,048;524
"3173";"WOE0003";1,75;13,6585483870968;"accessories";62;1,12903225806452;70
"3174";"WOE0004";9;13,2346428571429;"accessories";28;1,10714285714286;31
"3175";"WOE0007";0,947368421052632;10,9403738317757;"accessories";107;1,09345794392523;117
"3176";"WOE0008";2;11,4515517241379;"accessories";58;1,05172413793103;61
"3177";"XDO0011";1;25,7457142857143;"accessories";14;1;14
"3178";"XDO0014";0,5;26,2784615384615;"accessories";13;1;13
"3179";"XDO0018";2;25,7009090909091;"accessories";11;1;11
"3180";"XDO0028";2;23,24125;"accessories";8;1,375;11
"3181";"XDO0029";2,44444444444444;33,9967647058824;"accessories";102;1,02941176470588;105
"3182";"XDO0030";1,5;34,2790625;"accessories";32;1;32
"3183";"XDO0031";1,5;30,4089189189189;"accessories";37;1;37
"3184";"XDO0032";5;32,24;"accessories";27;1;27
"3185";"XDO0033";2,42857142857143;22,3321568627451;"accessories";102;1,06862745098039;109
"3186";"XDO0035";2,2;22,34125;"accessories";40;1,075;43
"3187";"XDO0036";2;21,0207692307692;"accessories";26;1,07692307692308;28
"3188";"XDO0037";1,5;19,5330555555556;"accessories";36;1;36
"3189";"XDO0038";0,55;28,2848837209302;"accessories";86;1;86
"3190";"XDO0039";0,6;24,2452631578947;"accessories";114;1,05263157894737;120
"3191";"XDO0040";0,6;18,193;"accessories";20;1;20
"3192";"XDO0041";2;24,8175;"accessories";36;4,47222222222222;161
"3193";"XDO0042";3;19,5165;"accessories";20;1;20
"3194";"XDO0043";0,857142857142857;24,9649122807018;"accessories";57;1;57
"3195";"XOO0003";2;19,74;"accessories";16;1,0625;17
"3196";"XOO0004";3;19,0614285714286;"accessories";14;1;14
"3197";"XRI0001";3;235,453404255319;"accessories";47;1,04255319148936;49
"3198";"XTO0006";2;62,0041176470588;"accessories";17;1,05882352941176;18
"3199";"ZAG0013";0,260869565217391;31,2529787234043;"accessories";94;1,04255319148936;98
"3200";"ZAG0015";15,5;7,48669387755102;"accessories";245;1,0734693877551;263
"3201";"ZAG0016";3,57894736842105;8,9522972972973;"accessories";222;1,0990990990991;244
"3202";"ZAG0018";0,296296296296296;34,5986585365854;"accessories";82;1,1219512195122;92
"3203";"ZAG0018-A";2;37,02125;"accessories";8;1;8
"3204";"ZAG0019";1;125,703333333333;"accessories";27;1;27
"3205";"ZAG0022";0,133333333333333;54,5188059701493;"accessories";67;1,19402985074627;80
"3206";"ZAG0023";1,375;17,885;"accessories";64;1,078125;69
"3207";"ZAG0024";0,278350515463918;20,5795546558704;"accessories";247;1,06477732793522;263
"3208";"ZAG0024-A";0,333333333333333;19,85625;"accessories";8;1;8
"3209";"ZAG0026";0,14367816091954;38,7758267716535;"accessories";381;1,05249343832021;401
"3210";"ZAG0026-A";1;25,47;"accessories";2;1;2
"3211";"ZAG0028";4,5;9,74;"accessories";414;1,03864734299517;430
"3212";"ZAG0029";7,33333333333333;15,4277777777778;"accessories";54;1,07407407407407;58
"3213";"ZAG0030";0,25;18,7951214574899;"accessories";988;1,02125506072874;1009
"3214";"ZAG0031";0,533333333333333;10,1002666666667;"accessories";75;1,12;84
"3215";"8MO0004";70;19,365;"accessories";8;1;8
"3216";"ACM0027";70;23,99;"accessories";2;1;2
"3217";"ADN0031";70;20,99;"accessories";2;1;2
"3218";"AII0030";70;19,99;"accessories";1;1;1
"3219";"AKI0013";70;442,336666666667;"accessories";21;1;21
"3220";"AKI0014";70;369,99;"accessories";5;1;5
"3221";"AKI0021";70;135,954285714286;"accessories";14;1;14
"3222";"ALL0005";70;12,5972093023256;"accessories";43;1,18604651162791;51
"3223";"ALL0006";70;12,9466666666667;"accessories";15;1,13333333333333;17
"3224";"ALL0014";70;12,8127272727273;"accessories";11;1;11
"3225";"AP20077";70;1124;"laptop";2;1;2
"3226";"AP20094";70;21,99;"accessories";1;1;1
"3227";"AP20096";70;24,99;"accessories";1;1;1
"3228";"AP20099";70;33,8233333333333;"accessories";3;1;3
"3229";"AP20105";70;39,99;"accessories";4;1;4
"3230";"AP20106";70;32,99;"accessories";1;1;1
"3231";"AP20116";70;24,365;"accessories";4;1;4
"3232";"AP20119";70;5,99;"accessories";1;1;1
"3233";"AP20122";70;24,99;"accessories";6;1;6
"3234";"AP20137";70;19,99;"accessories";3;1;3
"3235";"AP20148";70;49,99;"accessories";3;1;3
"3236";"AP20170";70;766,14;"smartphone";9;1;9
"3237";"AP20209";70;34,257;"accessories";10;1;10
"3238";"AP20222";70;510,905;"tablet";2;1;2
"3239";"AP20226";70;2499;"pc";4;1;4
"3240";"AP20237";70;1299;"laptop";2;1;2
"3241";"AP20241";70;2231,19666666667;"laptop";3;1;3
"3242";"AP20249";70;886,597037037037;"smartphone";27;1,33333333333333;36
"3243";"AP20296";70;390,33;"smartphone";4;1;4
"3244";"AP20303";70;377,17;"smartphone";3;1;3
"3245";"AP20310";70;450,33;"smartphone";9;1;9
"3246";"AP20317";70;773,22;"smartphone";3;1;3
"3247";"AP20334";70;54,99;"accessories";2;1;2
"3248";"AP20336";70;9,99;"accessories";2;1;2
"3249";"AP20337";70;71,99;"accessories";2;1;2
"3250";"AP20339";70;15,99;"accessories";5;1;5
"3251";"AP20341";70;22,99;"accessories";4;1;4
"3252";"AP20367";70;670,85;"smartphone";3;1;3
"3253";"AP20369";70;19;"accessories";4;1,25;5
"3254";"AP20371";70;22,5;"accessories";1;1;1
"3255";"AP20384";70;552,81;"tablet";1;1;1
"3256";"AP20394";70;1999;"laptop";1;1;1
"3257";"AP20412";70;699;"smartphone";7;1;7
"3258";"AP20419";70;532,81;"tablet";1;1;1
"3259";"AP20427";70;1072,81;"tablet";4;1;4
"3260";"AP20428";70;1225,59;"laptop";10;1;10
"3261";"AP20446";70;429;"smartphone";3;1;3
"3262";"AP20449";70;849;"smartphone";1;1;1
"3263";"AP20453";70;949,59;"smartphone";1;1;1
"3264";"AP20456";70;1649;"laptop";10;1;10
"3265";"APP0017-A";70;49,48;"accessories";8;1;8
"3266";"APP0302";70;42,1763636363636;"accessories";11;1;11
"3267";"APP0432-A";70;20,495;"accessories";2;1;2
"3268";"APP0692-A";70;7,22;"accessories";1;1;1
"3269";"APP0729-A";70;29,7366666666667;"accessories";9;1;9
"3270";"APP0906";70;1268,66605263158;"pc";38;1,02631578947368;39
"3271";"APP0924-A";70;1475;"pc";1;1;1
"3272";"APP0998";70;2772,45833333333;"laptop";36;1,02777777777778;37
"3273";"APP1002";70;2420,75590909091;"laptop";44;1,09090909090909;48
"3274";"APP1020";70;1202,45580645161;"pc";31;1,03225806451613;32
"3275";"APP1037-A";70;67,74;"accessories";2;1;2
"3276";"APP1040";70;53,7389873417722;"accessories";79;1,08860759493671;86
"3277";"APP1041";70;23,7090361445783;"accessories";83;1,10843373493976;92
"3278";"APP1082";70;225,996666666667;"other";12;2,83333333333333;34
"3279";"APP1097";70;55;"other";2;1;2
"3280";"APP1098";70;53,54;"other";11;1;11
"3281";"APP1099";70;53,192;"other";5;1;5
"3282";"APP1123";70;596,675;"tablet";22;1,04545454545455;23
"3283";"APP1124";70;52,2757142857143;"accessories";21;1,04761904761905;22
"3284";"APP1125-A";70;48,04;"accessories";1;1;1
"3285";"APP1129-A";70;43,85;"accessories";5;1;5
"3286";"APP1152-A";70;36,72;"accessories";1;1;1
"3287";"APP1180";70;831,220833333333;"smartphone";12;1,25;15
"3288";"APP1181";70;835,686666666667;"smartphone";24;1,04166666666667;25
"3289";"APP1188-A";70;32,54;"accessories";2;1;2
"3290";"APP1194";70;2312,64339285714;"pc";56;1,10714285714286;62
"3291";"APP1195";70;878,139523809524;"tablet";21;1;21
"3292";"APP1195-A";70;827,08;"tablet";1;1;1
"3293";"APP1202";70;1148,55555555556;"tablet";9;1,11111111111111;10
"3294";"APP1203";70;1122,192;"tablet";15;1,13333333333333;17
"3295";"APP1207";70;14,4216666666667;"accessories";6;1;6
"3296";"APP1208-A";70;75,7528571428571;"accessories";7;1;7
"3297";"APP1211";70;63,69;"accessories";13;1;13
"3298";"APP1212";70;62,66;"accessories";3;1;3
"3299";"APP1213";70;88,198;"accessories";5;1,4;7
"3300";"APP1235";70;1527,32444444444;"pc";9;1,33333333333333;12
"3301";"APP1374-A";70;2856,58;"pc";3;1;3
"3302";"APP1427";70;40,3475;"accessories";16;1;16
"3303";"APP1428";70;39,895;"accessories";2;1;2
"3304";"APP1429";70;41,3091666666667;"accessories";12;1;12
"3305";"APP1430";70;41,156;"accessories";5;1;5
"3306";"APP1433";70;45;"accessories";1;1;1
"3307";"APP1436";70;38,33;"accessories";3;1;3
"3308";"APP1439";70;62,4183333333333;"accessories";6;1;6
"3309";"APP1446";70;62,49;"accessories";2;1;2
"3310";"APP1460";70;77,99;"accessories";5;1;5
"3311";"APP1487";70;891,8;"tablet";5;1;5
"3312";"APP1492";70;818;"tablet";3;1;3
"3313";"APP1499";70;999,0975;"tablet";12;1,08333333333333;13
"3314";"APP1509";70;52,6238888888889;"accessories";18;1;18
"3315";"APP1512";70;51,4183333333333;"accessories";6;1;6
"3316";"APP1513";70;54,995;"accessories";2;1;2
"3317";"APP1514";70;44,8475;"accessories";12;1;12
"3318";"APP1520";70;51,6666666666667;"accessories";3;1;3
"3319";"APP1522";70;71,25;"accessories";2;1;2
"3320";"APP1525";70;59,99;"accessories";4;1,25;5
"3321";"APP1538";70;37,2475;"accessories";4;1;4
"3322";"APP1542";70;56;"accessories";1;1;1
"3323";"APP1564-A";70;35,98;"accessories";3;1;3
"3324";"APP1607";70;1644,87888888889;"laptop";9;1;9
"3325";"APP1609";70;1872,615;"laptop";8;1;8
"3326";"APP1625";70;934,452990654206;"smartphone";107;1,03738317757009;111
"3327";"APP1625-A";70;844,16;"smartphone";1;1;1
"3328";"APP1631";70;1046,48329113924;"smartphone";79;1,08860759493671;86
"3329";"APP1632";70;1106,4534375;"smartphone";64;1,328125;85
"3330";"APP1651";70;978,292105263158;"smartphone";19;1,21052631578947;23
"3331";"APP1666";70;41,4361111111111;"accessories";18;1;18
"3332";"APP1680";70;51,7744444444444;"accessories";9;1,11111111111111;10
"3333";"APP1682";70;48,74875;"accessories";8;1,125;9
"3334";"APP1756";70;67,4257142857143;"accessories";7;1;7
"3335";"APP1758";70;64,9966666666667;"accessories";3;1;3
"3336";"APP1762";70;40,2642857142857;"accessories";7;1;7
"3337";"APP1763";70;40,9925;"accessories";4;1;4
"3338";"APP1764";70;74,9933333333333;"accessories";9;1;9
"3339";"APP1765";70;74,1633333333333;"accessories";9;1;9
"3340";"APP1767";70;55,3928571428571;"accessories";14;1;14
"3341";"APP1769";70;58,6566666666667;"accessories";3;1;3
"3342";"APP1770-A";70;89;"accessories";4;1;4
"3343";"APP1782";70;59;"accessories";1;1;1
"3344";"APP1801";70;57,6666666666667;"accessories";3;1;3
"3345";"APP1804-A";70;1503,635;"accessories";2;1;2
"3346";"APP1833";70;2235,2875;"laptop";20;1;20
"3347";"APP1834";70;2217,785;"laptop";10;1;10
"3348";"APP1835-A";70;2367,025;"laptop";10;1;10
"3349";"APP1859";70;3036,771;"laptop";10;1;10
"3350";"APP1871";70;4744,32333333333;"laptop";9;1,11111111111111;10
"3351";"APP1872";70;2763,12866666667;"laptop";30;1;30
"3352";"APP1885";70;4423,41416666667;"laptop";12;1,08333333333333;13
"3353";"APP1894";70;3737,02272727273;"laptop";11;1;11
"3354";"APP1899-A";70;3354,22;"laptop";3;1;3
"3355";"APP1924";70;2142,16315789474;"pc";38;1,02631578947368;39
"3356";"APP1929";70;1155,77142857143;"pc";21;1;21
"3357";"APP1958";70;32,391;"accessories";30;1,06666666666667;32
"3358";"APP1960-A";70;340,87;"smartphone";4;1;4
"3359";"APP1974";70;536,965806451613;"tablet";31;1;31
"3360";"APP1977-A";70;618,66;"tablet";2;1;2
"3361";"APP1989";70;51,096;"accessories";5;1;5
"3362";"APP2013";70;3477,582;"pc";25;1;25
"3363";"APP2016";70;3677,71043478261;"pc";23;1;23
"3364";"APP2063";70;1697,02368421053;"laptop";38;1,05263157894737;40
"3365";"APP2067-A";70;1183,008;"laptop";5;1;5
"3366";"APP2076-A";70;1773,82;"laptop";5;1;5
"3367";"APP2088";70;38,4;"accessories";10;1;10
"3368";"APP2102";70;59;"accessories";4;1;4
"3369";"APP2111";70;966,401714285714;"tablet";105;1,00952380952381;106
"3370";"APP2112";70;1010,88125;"tablet";64;1;64
"3371";"APP2122";70;1066,13055555556;"tablet";36;1;36
"3372";"APP2130";70;1235,44923076923;"tablet";39;1,05128205128205;41
"3373";"APP2135";70;1202,35125;"tablet";72;1,08333333333333;78
"3374";"APP2137";70;1236,78714285714;"tablet";49;1,08163265306122;53
"3375";"APP2140";70;890,203125;"tablet";32;1,03125;33
"3376";"APP2142-A";70;618,91;"tablet";4;1;4
"3377";"APP2145-A";70;663,92;"tablet";7;1;7
"3378";"APP2148";70;1031,97833333333;"tablet";30;1;30
"3379";"APP2158";70;142,6225;"accessories";16;1;16
"3380";"APP2161";70;80,1733333333333;"accessories";3;1;3
"3381";"APP2168";70;56,8293333333333;"accessories";15;1;15
"3382";"APP2173";70;154,708333333333;"accessories";12;1;12
"3383";"APP2174";70;159,498181818182;"accessories";11;1;11
"3384";"APP2176";70;33,5953846153846;"accessories";13;1;13
"3385";"APP2179";70;57,198;"accessories";5;1;5
"3386";"APP2183";70;1688,55481481481;"pc";27;1,03703703703704;28
"3387";"APP2191";70;2175,42978723404;"pc";47;1;47
"3388";"APP2194";70;2399,74833333333;"pc";18;1;18
"3389";"APP2195";70;1802,16142857143;"pc";28;1;28
"3390";"APP2205";70;3288,80666666667;"pc";27;1;27
"3391";"APP2218";70;2283,80595238095;"pc";42;1,07142857142857;45
"3392";"APP2229";70;4271,67583333333;"pc";48;1;48
"3393";"APP2237";70;2505,59208333333;"pc";24;1;24
"3394";"APP2267";70;2598,40442307692;"laptop";52;1,09615384615385;57
"3395";"APP2318";70;3087,1464;"laptop";50;1;50
"3396";"APP2351";70;3318,66297297297;"laptop";37;1;37
"3397";"APP2356-A";70;2254,64;"laptop";2;1;2
"3398";"APP2379";70;1988,01463414634;"laptop";41;1;41
"3399";"APP2406";70;1531,40294117647;"laptop";34;1;34
"3400";"APP2408";70;1701,94071428571;"laptop";28;1;28
"3401";"APP2417";70;1926,19111111111;"laptop";9;1;9
"3402";"APP2428";70;2092,89846153846;"laptop";13;1;13
"3403";"APP2435";70;1874,09;"laptop";26;1;26
"3404";"APP2466";70;328,172222222222;"other";9;1;9
"3405";"APP2495-A";70;373,28;"smartwhatch";2;1;2
"3406";"APP2496-A";70;346,120714285714;"smartwhatch";14;1,07142857142857;15
"3407";"APP2506";70;36,7176470588235;"accessories";17;1;17
"3408";"APP2510";70;35,488;"accessories";30;1;30
"3409";"APP2510-A";70;31,64;"accessories";4;1;4
"3410";"APP2523";70;45,0230769230769;"accessories";13;1,07692307692308;14
"3411";"APP2526";70;50,3715384615385;"accessories";13;1;13
"3412";"APP2527";70;48,56;"accessories";5;1;5
"3413";"APP2528";70;53,05;"accessories";3;1;3
"3414";"APP2535";70;51,7625;"accessories";8;1;8
"3415";"APP2555";70;55,4;"accessories";14;1;14
"3416";"APP2599";70;47,11;"accessories";2;1;2
"3417";"APP2601";70;47,11;"accessories";1;1;1
"3418";"APP2608";70;57;"accessories";2;1;2
"3419";"APP2616";70;54,11;"accessories";9;1;9
"3420";"APP2623";70;39,7854545454545;"accessories";11;1;11
"3421";"BAN0003";70;36,615;"accessories";8;1;8
"3422";"BAN0006";70;39,99;"accessories";2;1;2
"3423";"BAN0007";70;36,99;"accessories";4;1;4
"3424";"BAN0008";70;45,99;"accessories";1;1;1
"3425";"BEA0026";70;279,99;"accessories";3;1,33333333333333;4
"3426";"BEA0032";70;197,599230769231;"accessories";13;1;13
"3427";"BEA0042";70;129;"accessories";2;1;2
"3428";"BEA0048";70;174,14;"accessories";4;1;4
"3429";"BEA0060";70;168,07;"accessories";4;1,25;5
"3430";"BEA0061";70;175,875714285714;"accessories";7;1;7
"3431";"BEA0062";70;179,99;"accessories";6;1;6
"3432";"BEL0165";70;22,54;"accessories";15;1,13333333333333;17
"3433";"BEL0169";70;74,99;"accessories";4;1;4
"3434";"BEL0171";70;28,89;"accessories";5;1,2;6
"3435";"BEL0172";70;77,6471428571429;"accessories";7;1,28571428571429;9
"3436";"BEL0185";70;14,3536363636364;"accessories";11;1,09090909090909;12
"3437";"BEL0186";70;12,4116666666667;"accessories";30;1;30
"3438";"BEL0187";70;11,99;"accessories";1;1;1
"3439";"BEL0189";70;14,5;"accessories";14;1;14
"3440";"BEL0191";70;9,5305;"accessories";20;1,05;21
"3441";"BEL0196";70;19,615;"accessories";8;1;8
"3442";"BEL0210";70;23,5925;"accessories";4;1;4
"3443";"BEL0214";70;15,99;"accessories";8;1;8
"3444";"BEL0216";70;16,6204347826087;"accessories";23;1,04347826086957;24
"3445";"BEL0223";70;21,59;"accessories";5;1,4;7
"3446";"BEL0225-A";70;18,508;"accessories";5;1;5
"3447";"BEL0226-A";70;18,575;"accessories";4;1;4
"3448";"BEL0227-A";70;19,28;"accessories";1;1;1
"3449";"BEL0236";70;29,1823076923077;"accessories";13;1;13
"3450";"BEL0240";70;17,7459183673469;"accessories";49;1,04081632653061;51
"3451";"BEL0241";70;18,7546153846154;"accessories";13;1,07692307692308;14
"3452";"BEL0244";70;14,2233333333333;"accessories";6;1;6
"3453";"BEL0245";70;14,99;"accessories";7;1;7
"3454";"BEL0249";70;43,865;"accessories";6;1;6
"3455";"BEL0250";70;45,29;"accessories";12;1;12
"3456";"BEL0252";70;22,3233333333333;"accessories";3;1;3
"3457";"BEL0257-A";70;11,87;"accessories";2;1;2
"3458";"BEL0260";70;20,0133333333333;"accessories";36;1,08333333333333;39
"3459";"BEL0266";70;14,263125;"accessories";32;1,0625;34
"3460";"BEL0273";70;18,2042857142857;"accessories";42;1,02380952380952;43
"3461";"BEL0285-A";70;10,52;"accessories";1;1;1
"3462";"BEL0289";70;18,9311764705882;"accessories";17;1;17
"3463";"BEL0290";70;19,443;"accessories";10;1;10
"3464";"BEL0291";70;19,0733333333333;"accessories";12;1;12
"3465";"BEL0292";70;17,8794444444444;"accessories";18;1,5;27
"3466";"BEL0307";70;31,1328571428571;"accessories";7;1;7
"3467";"BEL0308";70;30,565;"accessories";6;1;6
"3468";"BEL0317";70;22,7025;"accessories";4;1;4
"3469";"BEL0318";70;22,99;"accessories";1;1;1
"3470";"BEL0320";70;22,99;"accessories";8;1;8
"3471";"BEL0333";70;14,6566666666667;"accessories";6;2,33333333333333;14
"3472";"BEL0344";70;17,45;"accessories";5;1,4;7
"3473";"BEL0346";70;17,99;"accessories";2;1;2
"3474";"BEL0350";70;17,765;"accessories";4;1,25;5
"3475";"BEL0352";70;26,99;"accessories";2;1;2
"3476";"BEL0355";70;26,99;"accessories";2;1,5;3
"3477";"BEL0371";70;74,99;"accessories";1;1;1
"3478";"BEL0372";70;27,99;"accessories";2;1;2
"3479";"BEZ0152";70;28,99;"accessories";14;1;14
"3480";"BEZ0181-A";70;15,92;"accessories";2;1;2
"3481";"BEZ0185-A";70;15,67;"accessories";2;1;2
"3482";"BEZ0186";70;26,195;"accessories";4;1,25;5
"3483";"BEZ0189";70;24,345;"accessories";2;1;2
"3484";"BEZ0191-A";70;19,87;"accessories";1;1;1
"3485";"BEZ0204";70;24,8114285714286;"accessories";7;1;7
"3486";"BEZ0213";70;24,9275;"accessories";20;1;20
"3487";"BLL0004-A";70;12,72;"accessories";5;1;5
"3488";"BNQ0032-A";70;226,134;"display";15;1;15
"3489";"BNQ0036-A";70;640,696;"display";5;1;5
"3490";"BNQ0037";70;100,156842105263;"display";19;1;19
"3491";"BNQ0043-A";70;159,13;"display";1;1;1
"3492";"BNQ0045";70;185,99;"display";10;1,1;11
"3493";"BNQ0053-A";70;632,78;"display";1;1;1
"3494";"BNQ0057";70;166,636153846154;"display";13;1,07692307692308;14
"3495";"BOD0003";70;28,29;"accessories";5;1;5
"3496";"BOO0060";70;4,36857142857143;"accessories";7;1;7
"3497";"BOO0072";70;19,8266666666667;"accessories";3;1;3
"3498";"BOO0075";70;38,7042857142857;"accessories";7;1,14285714285714;8
"3499";"BOO0082";70;39,3233333333333;"accessories";3;1,33333333333333;4
"3500";"BOS0022";70;84,99;"accessories";2;1;2
"3501";"BOS0031";70;573,455714285714;"accessories";7;1,28571428571429;9
"3502";"CEL0001";70;12,9;"accessories";3;1;3
"3503";"CEL0006";70;4,99;"accessories";3;1;3
"3504";"CEL0023";70;6,99;"accessories";1;1;1
"3505";"CEL0030";70;8,99;"accessories";3;1;3
"3506";"CEL0035";70;8,765;"accessories";2;1;2
"3507";"CEL0037";70;9,99;"accessories";4;1;4
"3508";"CEL0046";70;24,0525;"accessories";8;1;8
"3509";"CEL0053";70;10,99;"accessories";2;1;2
"3510";"COG0011-A";70;70,67;"smartwhatch";3;1;3
"3511";"CRU0026-A";70;68,38;"accessories";3;1;3
"3512";"CRU0033-A";70;81,01;"accessories";8;1;8
"3513";"CRU0037";70;80,99;"accessories";2;1;2
"3514";"CYG0066";70;34,99;"accessories";8;1;8
